1971.599976 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan 332.761018 359.001192 384.842227 410.294196 435.349876 460.001081 484.239622 508.057312 531.445964 554.397390 576.903403 598.955816 620.546440 641.667089 662.309575 682.465711 702.127309 721.269325 739.591250 756.795427 772.635237 786.864056 799.235266 809.502243 817.437688 824.589626 832.029059 839.714387 847.604007 855.657059 864.322863 874.128005 885.249282 897.863488 912.147417 926.477918 938.945222 949.683000 958.827231 966.513888 972.878949 978.058390 982.217418 986.051753 989.885048 993.818359 997.952745 1002.389263 1007.228970 1012.385798 1016.873619 1020.628564 1023.764212 1026.394142 1028.631933 1030.591164 1032.214658 1033.112699 1033.152680 1032.214016 1030.176121 1026.918411 1022.320301 1016.572944 1013.011297 1012.478253 1014.860264 1020.043781 1027.914236 1037.919153 1049.507023 1062.451958 1076.528073 1091.509482 1106.091549 1117.603849 1126.219350 1132.248308 1136.000976 1137.787608 1137.918278 1136.570674 1133.555968 1128.622448 1121.518400 1111.992110 1099.791866 1084.665954 1065.621481 1035.923423 994.558536 942.208248 894.862830 895.741801 953.635055 1077.270076 nan nan nan
nan 242.690715 267.217099 292.219668 316.764617 340.948054 364.767927 388.216047 411.284228 433.964282 456.248021 478.127258 499.593806 520.639477 541.256084 561.435439 581.169356 600.449645 619.268121 637.591975 654.926744 670.894488 685.248586 697.742417 708.129360 716.179750 723.425216 730.955657 738.729471 746.705054 755.155617 764.887753 776.106418 788.988405 803.380901 816.616874 828.184985 838.221209 846.861524 854.241906 860.498329 865.766771 870.183207 874.071107 877.775374 881.397694 885.039125 888.800725 892.783552 897.088663 901.634399 905.462819 908.515020 910.904583 912.745086 914.150109 915.233230 916.106468 916.662868 916.695883 916.084930 914.709423 912.448777 909.182408 904.789731 899.150160 894.258850 892.610220 894.097745 898.607878 905.972023 915.350702 926.317570 938.646742 952.112331 965.396859 975.728593 983.268534 988.326934 991.214048 992.240130 991.715433 989.941060 986.962870 982.543848 976.432282 968.376457 958.124661 945.425180 930.026300 911.676308 885.197803 845.125865 792.149898 762.730288 794.414204 896.568301 nan nan nan
nan 175.796270 188.083663 209.301365 232.911723 255.986728 278.643429 300.998866 323.070118 344.794155 366.162789 387.167832 407.801096 428.054395 447.919542 467.388347 486.452625 505.104188 523.334847 541.136417 558.474450 574.673422 589.256091 601.975837 612.586038 620.854818 628.297094 636.021822 643.987401 652.299411 661.935135 673.227780 686.354142 700.075483 712.224057 722.902408 732.246512 740.392345 747.475883 753.633102 758.999979 763.712489 767.912846 771.745159 775.313563 778.719115 782.062873 785.445894 788.969236 792.733957 796.662831 799.826098 802.169806 803.807534 804.852861 805.419365 805.620625 805.570222 805.372783 804.989759 804.297443 803.175250 801.502596 799.158895 796.023562 791.976012 786.895662 781.322053 778.690444 779.416093 783.385451 790.258876 799.029046 809.392642 821.123780 832.893218 841.827513 848.075017 851.945985 853.750671 853.799328 852.503138 850.190506 846.803528 842.273791 836.532883 829.462108 820.694359 809.956908 796.998042 781.566047 763.409210 740.613838 703.813242 655.953661 655.292108 729.023613 nan nan nan
nan 133.576432 134.579950 144.518721 161.949694 183.527142 204.639817 225.265691 245.521813 265.525231 285.392993 305.211348 324.763911 343.977419 362.843686 381.354524 399.501744 417.277161 434.672586 451.679833 468.290713 484.473605 499.388138 512.437091 523.373844 531.964460 539.706825 547.729120 556.020039 565.535943 576.879163 590.039544 602.518713 613.589322 623.387347 632.048763 639.709548 646.505676 652.573125 658.072024 663.135222 667.766334 671.963626 675.735843 679.162592 682.345582 685.385873 688.384521 691.442585 694.661122 697.967361 700.459727 702.089192 702.969334 703.213734 702.935969 702.249619 701.268454 700.135115 698.937027 697.719875 696.441917 694.948180 693.118073 690.831011 687.966409 684.403683 680.022247 674.730142 671.248163 671.344543 674.905733 681.255804 689.435195 699.213250 709.250029 716.570009 721.308202 723.774863 724.280245 723.385653 721.617062 718.914946 715.210894 710.436493 704.523330 697.402992 689.007067 679.267142 668.111543 655.133144 639.907886 622.184056 601.675928 570.125065 537.976231 575.846351 nan nan nan
nan 112.281170 104.570003 105.667776 114.131439 128.517942 147.033385 165.682107 183.775531 201.430707 218.764681 235.894504 252.937222 270.009885 287.229541 304.520193 321.502938 338.154791 354.467563 370.433067 386.043116 401.289523 416.146293 429.627747 440.994343 450.010243 458.155976 466.579119 475.955971 487.326358 499.787451 511.000449 521.002526 529.929658 537.917820 545.104040 551.749160 557.978855 563.791388 569.185023 574.158022 578.708649 582.835167 586.535840 589.818727 592.773363 595.504393 598.112876 600.699868 603.366427 606.044260 607.859974 608.769446 608.886253 608.323975 607.196191 605.622045 603.819131 601.889155 599.877800 597.830752 595.793696 593.812317 591.932299 590.080390 587.989662 585.535487 582.597278 579.054452 574.786424 570.812610 570.412330 573.667267 579.443820 587.050161 595.136693 600.625483 603.637490 604.482969 603.918417 602.625816 600.540513 597.594096 593.718151 588.844267 582.904030 575.829027 567.550847 558.001077 547.111304 534.813115 521.038098 505.717840 488.623534 469.048547 443.565734 438.246852 nan nan nan
nan 108.160451 94.303790 89.129757 91.195301 99.057372 111.272919 126.397909 142.081056 157.140408 171.693014 185.855923 199.746183 213.480842 227.176948 240.951551 254.921699 269.204439 283.906000 298.582344 312.944144 326.983212 340.691362 354.049369 365.949102 375.493733 384.146115 393.461011 404.748767 415.854286 425.810547 434.753525 442.859390 450.503082 457.746271 464.587221 471.024195 477.055456 482.679268 487.893893 492.697596 497.088639 501.065287 504.625801 507.768446 510.498728 512.914704 515.127227 517.237354 519.346143 521.389798 522.523110 522.706837 522.054559 520.679854 518.722138 516.480226 514.048936 511.473954 508.800964 506.075652 503.343703 500.650801 498.042632 495.564880 493.263231 491.183370 489.255331 487.081336 484.516815 481.441184 477.913022 477.148690 480.087937 485.303932 491.222612 494.663337 495.732284 495.431204 494.546544 493.010003 490.753170 487.707632 483.804976 478.976789 473.154660 466.270175 458.254921 449.040487 438.558459 426.740425 413.517972 398.822688 382.586159 364.739975 345.215720 317.435455 nan nan nan
nan 117.464243 100.031279 91.154631 89.391247 93.298077 101.432070 112.350177 124.609346 136.804122 148.327780 159.276194 169.766415 179.915489 189.840466 199.658394 209.486322 219.441297 229.640368 240.200584 251.238992 262.872642 275.058636 287.054745 298.739688 308.916496 318.316857 328.869329 338.529905 347.411501 355.900760 364.004440 371.720803 379.048113 385.984632 392.528625 398.678354 404.432084 409.788076 414.744595 419.299904 423.452266 427.199945 430.541203 433.474305 435.997513 438.113075 439.923844 441.551313 443.096537 444.500242 444.945403 444.397636 442.970523 440.848532 438.398196 435.696168 432.788133 429.719777 426.536784 423.284840 420.009629 416.756836 413.572147 410.501247 407.589820 404.883552 402.428127 400.269231 398.452549 396.933873 395.190333 393.029189 392.082858 394.643986 398.177188 399.355914 399.253789 398.709019 397.653190 396.017891 393.734710 390.735232 386.951046 382.313739 376.754898 370.206111 362.598966 353.970768 344.617969 334.558447 323.786320 312.295709 300.080735 287.135517 271.795985 214.622496 nan nan nan
nan 136.442513 118.002438 107.992365 104.969244 107.490024 114.111655 123.387358 132.935340 141.647871 149.627073 156.975066 163.793970 170.185906 176.252994 182.097355 187.821110 193.526378 199.315281 205.289938 211.552471 218.205000 225.349645 233.088528 241.523767 250.776518 260.327341 269.509165 278.320331 286.759104 294.823746 302.512521 309.823691 316.755521 323.306273 329.474211 335.257598 340.654698 345.663774 350.283089 354.510906 358.345489 361.785101 364.828006 367.472466 369.716746 371.559107 372.998997 374.138014 375.113881 375.871864 375.623122 374.338112 372.281025 369.852839 367.110648 364.100136 360.866988 357.456889 353.915525 350.288580 346.621739 342.960688 339.351111 335.838693 332.469120 329.288077 326.341247 323.674318 321.332972 319.362897 317.809776 316.719294 316.083143 315.739740 316.687053 316.715946 316.443015 315.799849 314.721626 313.291415 311.566299 309.540397 307.207829 304.562716 301.599179 298.311336 294.693309 290.739217 286.443182 281.799323 276.801760 271.444613 265.722004 256.595955 224.251217 131.018315 nan nan nan
nan 161.345231 144.467235 135.892928 134.179261 137.883182 144.520725 150.322101 155.165362 159.152629 162.386021 164.967660 166.999665 168.584158 169.823259 170.819089 171.673767 172.489415 173.368153 174.430164 176.217944 178.986127 182.788185 187.677586 193.738584 201.905574 211.032244 219.761263 228.109149 236.077698 243.667764 250.880204 257.715874 264.175629 270.260327 275.970822 281.307886 286.269259 290.852320 295.055333 298.876561 302.314267 305.366715 308.032168 310.308890 312.195143 313.689191 314.789298 315.493726 315.894442 316.000932 315.052538 313.299414 311.123954 308.572174 305.689760 302.522395 299.115766 295.515556 291.767452 287.917138 284.010300 280.092621 276.209788 272.407485 268.731397 265.227210 261.940608 258.917483 256.207715 253.857632 251.911577 250.413893 249.408922 248.897091 249.015975 250.346307 251.028549 251.771303 252.589811 253.478194 254.430571 255.441063 256.503790 257.612873 258.762431 259.946584 261.159454 262.395160 263.647823 264.911562 266.180498 267.448752 264.507427 241.292669 190.548115 61.390862 nan nan nan
nan 188.422362 175.675637 171.106288 172.889306 175.044408 176.016609 175.908031 174.820793 172.857016 170.118820 166.708327 162.727656 158.292962 154.085154 150.474702 147.515077 145.259748 143.762186 143.075859 143.254238 144.350792 146.418992 149.573818 154.707773 162.377279 171.100716 179.489424 187.480192 195.075971 202.280526 209.094715 215.519392 221.555415 227.203638 232.464918 237.340110 241.830071 245.935657 249.657723 252.997125 255.954720 258.531363 260.727909 262.545216 263.984139 265.045533 265.727710 266.024152 265.932892 265.391336 264.183496 262.491337 260.360544 257.836954 254.971715 251.812271 248.402965 244.788140 241.012138 237.119302 233.153976 229.160501 225.183221 221.266478 217.454616 213.791976 210.322903 207.091738 204.142824 201.520505 199.269123 197.433020 195.920784 194.007465 192.446120 193.786878 197.864979 202.540516 207.019055 211.231165 215.366641 219.905463 224.855420 230.210633 235.965222 242.113307 248.649009 255.566448 262.859744 270.523017 278.550388 282.189860 269.493302 233.896816 168.962571 -13.617886 nan nan nan
nan 213.923876 207.877612 205.646861 202.012884 197.073342 190.930356 183.694078 176.159109 168.838450 161.785570 155.053939 148.697026 142.768302 137.321235 132.409297 128.085957 124.404685 121.418950 119.182222 117.747972 117.169668 117.593361 119.822538 124.330050 131.475696 139.769522 147.816356 155.542087 162.876060 169.802131 176.325093 182.445804 188.165119 193.483894 198.402984 202.923247 207.045537 210.770710 214.099623 217.033132 219.572091 221.717359 223.469789 224.830238 225.799563 226.378618 226.566628 225.949054 224.767578 224.183331 224.219845 223.180313 221.280303 218.964311 216.276681 213.261755 209.963876 206.427388 202.696632 198.815951 194.829689 190.782188 186.717791 182.680840 178.715679 174.866650 171.178097 167.694361 164.459786 161.518714 158.915489 156.451686 153.577394 150.195488 147.165699 147.058614 149.631409 154.810448 162.215080 170.426252 179.277462 188.699277 198.622264 208.976991 219.835404 231.439356 243.789825 256.880932 270.706796 285.260632 296.302718 295.512577 276.452378 232.684288 157.770477 -31.432940 nan nan nan
nan 231.964063 223.770362 215.407923 206.930215 198.390708 189.842873 181.340179 172.936095 164.684093 156.637640 148.850208 141.375266 134.266284 127.576731 121.360078 115.669794 110.559350 106.082214 102.291857 99.241748 97.101903 96.561052 98.034794 101.889486 108.484896 116.322734 124.001318 131.446536 138.584278 145.340919 151.679682 157.603452 163.113085 168.209437 172.893364 177.165721 181.027366 184.479153 187.521939 190.156579 192.383930 194.204847 195.620187 196.468213 196.304401 194.958931 192.330452 190.708305 190.639113 190.057677 189.177185 190.012635 191.342408 190.949633 189.086360 186.202254 182.969287 179.464620 175.732594 171.817553 167.763839 163.615796 159.417766 155.214092 151.049117 146.967183 143.012634 139.229812 135.663059 132.356323 129.023358 125.336862 121.217138 116.584488 112.304096 110.963009 112.289517 115.931517 121.917651 130.333900 140.736147 152.684900 166.110726 180.944192 197.115865 214.556314 233.196104 252.965804 273.798609 293.505462 306.009957 304.874262 283.660546 235.930977 155.247724 -32.634533 nan nan nan
nan 238.216880 230.328752 222.105617 213.344092 204.179427 194.883706 185.570896 176.294469 167.107894 158.064641 149.218180 140.621980 132.329511 124.394243 116.869647 109.809191 103.266345 97.294580 91.947365 87.404130 84.228004 82.802728 83.494658 86.670154 92.688951 100.044426 107.328383 114.466711 121.385300 128.010038 134.266814 140.100677 145.507654 150.488609 155.044398 159.175877 162.883902 166.169329 169.033013 171.435623 173.064667 173.724413 173.257022 171.504655 168.309470 164.581250 162.838156 162.954787 162.977346 162.407521 161.429222 160.613596 161.755714 164.712778 166.443251 166.435342 164.951307 162.253404 158.624485 154.628568 150.460887 146.165786 141.787608 137.370695 132.959390 128.598036 124.330975 120.202551 116.240152 112.169364 107.819430 103.110655 97.963340 92.297789 86.984638 84.627390 84.957952 87.510132 92.069155 98.710209 107.521110 118.604828 132.109566 147.997845 166.200233 186.647295 209.269600 233.997716 260.762208 287.644902 305.821930 308.550806 289.393697 241.912773 159.670202 -23.236685 nan nan nan
nan 243.363945 236.817225 228.957698 221.336279 213.161330 204.376512 195.105265 185.471029 175.597243 165.609175 155.700456 145.979769 136.500586 127.316374 118.480605 110.046749 102.068274 94.598651 87.804731 82.128081 77.938539 75.602460 75.486203 77.956125 83.371934 90.218668 97.081622 103.886684 110.559743 117.026689 123.213410 129.045794 134.457170 139.429754 143.964430 148.059358 151.584172 154.352050 156.205150 156.985635 156.535663 154.697395 151.312991 146.424283 142.653383 140.808249 140.820796 141.332394 141.308615 140.757011 139.857059 138.631031 138.134265 139.545301 142.938761 146.759905 148.607982 148.712048 147.334361 144.737179 141.182758 136.933356 132.331777 127.655109 122.950959 118.263668 113.637581 109.083108 104.423264 99.558660 94.409601 88.896388 82.939326 76.458717 70.330651 67.175085 66.725048 68.510915 72.102402 77.426274 84.570073 93.621618 104.668726 118.207546 135.016721 155.046472 178.227367 204.489972 233.764854 265.982582 294.014529 304.818099 291.927723 248.905568 169.313804 -4.947505 nan nan nan
nan 246.272123 242.097820 235.566640 227.877336 220.440112 213.044547 204.916836 196.107776 186.740808 176.939371 166.826906 156.526851 146.162648 135.857736 125.735557 115.925071 106.507738 97.608394 89.565972 82.746914 77.517578 74.244320 73.293499 75.031473 79.817916 86.129534 92.545108 98.990527 105.391681 111.674458 117.764746 123.588436 129.070991 134.049914 138.326421 141.742672 144.140828 145.363048 145.251492 143.648321 140.395695 135.335775 129.872477 126.197971 124.269703 124.025063 124.816065 125.222910 125.159416 124.632642 123.817632 122.735702 121.464826 121.380893 123.023097 126.465781 131.524727 135.229414 136.922206 136.865359 135.321131 132.551780 128.819562 124.386736 119.515558 114.468541 109.418753 104.318620 99.088114 93.647538 87.917195 81.817389 75.268423 68.190599 61.465459 57.729419 56.716626 57.957456 60.981740 65.448278 71.384824 78.879195 88.019209 98.892684 111.634926 127.823440 148.138997 172.512166 200.873513 233.153606 268.863645 291.952035 289.538515 255.185253 182.454419 20.524896 207.265461 nan nan
nan 247.242941 245.015064 240.676522 234.337736 226.994582 219.801501 212.794860 205.576899 197.495477 188.661227 179.197589 169.228003 158.875909 148.264746 137.517956 126.758977 116.111250 105.846365 96.532544 88.544701 82.249195 78.012382 76.200620 77.180268 81.310969 87.061094 93.002913 99.062313 105.165184 111.237416 117.204896 122.993514 128.333040 132.718662 135.982869 137.967822 138.515681 137.468605 134.668755 129.958291 123.613867 118.425339 114.866132 112.873635 112.385238 113.158727 113.844117 114.152832 114.056244 113.560910 112.837437 111.906200 110.759642 109.703755 109.995183 111.830803 115.284960 120.431999 125.924774 129.206914 130.471531 129.980881 127.997223 124.782813 120.599909 115.710769 110.388995 104.941353 99.358028 93.559323 87.465540 80.996982 74.073954 66.616759 59.512388 55.413717 54.056011 54.969647 57.685000 61.740569 66.929710 73.326756 81.019525 90.095834 100.643501 112.750345 127.074087 146.133893 170.157779 199.076311 232.820056 268.228503 280.501964 259.027720 197.367941 51.472409 250.307587 nan nan
nan 246.577927 245.870484 243.298587 238.972659 233.003121 226.182044 219.408978 212.719517 206.145016 199.056680 191.020598 182.160208 172.598951 162.460267 151.867595 140.944376 129.814050 118.600114 107.988517 98.805513 91.417461 86.190716 83.491638 83.686583 87.135167 92.297422 97.739108 103.386113 109.164326 114.999635 120.817931 126.391189 130.842446 133.911129 135.439399 135.269416 133.243340 129.203330 122.995981 116.608782 111.733987 108.308984 106.271164 105.557916 106.090749 106.902604 107.431447 107.648653 107.525595 107.068310 106.442969 105.669020 104.738906 103.645070 102.989796 103.618834 105.610121 109.038001 113.976819 120.319193 125.191306 127.778010 128.341563 127.144221 124.448243 120.515885 115.609406 110.074633 104.356332 98.417339 92.177959 85.558494 78.479247 70.860522 63.594765 59.351305 57.866529 58.670814 61.294535 65.268068 70.169081 75.928650 82.634022 90.373014 99.233444 109.303130 120.669889 133.421539 149.687247 171.820292 199.754452 233.420292 263.093961 258.708859 212.330260 86.186923 238.826736 nan nan
